"source","Treatment","site_abbr","window_start","window_end","window_mid","window_lrr","window_se","window_n"
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich M HTamb","CDR",2013,2015,2014,-0.016329684356303,0.210739515607003,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich M HTamb","CDR",2014,2016,2015,-0.156463929335001,0.116489650723301,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich M HTamb","CDR",2015,2017,2016,-0.079023392801231,0.176485871822188,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich M HTamb","CDR",2016,2018,2017,0.0174731919038956,0.10412116430403,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich M HTamb","CDR",2017,2019,2018,-0.0725434035783947,0.165543430369528,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich M HTamb","CDR",2018,2020,2019,-0.0650438379302212,0.172323221686727,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich M HTamb","CDR",2019,2021,2020,0.14477643738178,0.259089674474563,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",1998,2000,1999,-0.153903169107866,0.427266466321312,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",1999,2001,2000,-0.414761779354945,0.363141730775707,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2000,2002,2001,-0.687305619883034,0.162415212504681,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2001,2003,2002,-0.627506645759731,0.103867530853355,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2002,2004,2003,-0.488103044367832,0.224945902648546,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2003,2005,2004,-0.245924655595325,0.297899212452495,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2004,2006,2005,0.118346493914862,0.0961858922438646,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2005,2007,2006,0.175770385122134,0.0461442355577405,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2006,2008,2007,0.181050406340724,0.0451765951862478,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2007,2009,2008,0.122334984555012,0.0243887846941347,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2008,2010,2009,0.132612075191223,0.0237707377618156,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2009,2011,2010,0.165033750578778,0.0530589031875233,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2010,2012,2011,0.265416975270616,0.0720007709603127,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2011,2013,2012,0.312027426669023,0.0388661032491202,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2012,2014,2013,0.411077334727946,0.0827501544845962,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2013,2015,2014,0.354955316354227,0.105895865670041,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2014,2016,2015,0.444492367170565,0.111820423349128,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2015,2017,2016,0.382681629211491,0.0945354102660244,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2016,2018,2017,0.351367508119126,0.12239045352848,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2017,2019,2018,0.249302364213846,0.0726839040206413,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Camb Nenrich S","CDR",2018,2021,2019.33333333333,0.0970955770334101,0.093666236855714,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",1998,2000,1999,0.00697157010468499,0.0242157558596372,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",1999,2001,2000,0.0515786144214875,0.0459617983450839,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2000,2002,2001,0.0468044062839899,0.0461286394737318,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2001,2003,2002,0.0781808128960774,0.0272076594134197,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2002,2004,2003,0.0928291476004472,0.0414694621838792,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2003,2005,2004,0.125802660156943,0.0320286257509058,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2004,2006,2005,0.140740289467259,0.0185928328317227,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2005,2007,2006,0.150492235157094,0.0277214672592063,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2006,2008,2007,0.15759407514851,0.0269870035891221,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2007,2009,2008,0.102254905293592,0.0801028155770372,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2008,2010,2009,0.0174598575067218,0.0708043027779825,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2009,2011,2010,-0.0270056399807782,0.0263644802451837,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2010,2012,2011,-0.0144392220999278,0.0221418081460613,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2011,2013,2012,0.00189683628633754,0.0127807837779427,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2012,2014,2013,0.0312065532505748,0.0414530874556799,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2013,2015,2014,0.036831886506877,0.0383696544717952,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2014,2016,2015,0.117577641965362,0.0698173559725849,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2015,2017,2016,0.142521849560518,0.073462415180985,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2016,2018,2017,0.165854475987872,0.0508476446753156,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2017,2019,2018,0.153103396304132,0.042388569357097,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2018,2020,2019,0.0255765041069053,0.11643972866052,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M","CDR",2019,2021,2020,0.038905754380165,0.119627356288342,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb","CDR",2007,2009,2008,0.607394700294957,0.0845839890350922,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb","CDR",2008,2010,2009,0.490438802646143,0.0563721987283876,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb","CDR",2009,2011,2010,0.38353366725095,0.055708332575747,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTamb","CDR",2012,2014,2013,-0.0686676715626519,0.226383473555746,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTamb","CDR",2013,2015,2014,-0.00835460667705016,0.239733012414578,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTamb","CDR",2014,2016,2015,0.0775083076563909,0.302228693692842,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTamb","CDR",2015,2017,2016,0.734653203085151,0.39563471009455,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTamb","CDR",2016,2018,2017,0.601336157626414,0.501558486208005,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTamb","CDR",2017,2019,2018,0.618242208343715,0.501110154295705,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTamb","CDR",2018,2020,2019,0.221162262004745,0.249464438157568,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTamb","CDR",2019,2021,2020,0.285726842830586,0.190564702305735,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTelv","CDR",2012,2014,2013,0.787152758714723,0.0444045454642902,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTelv","CDR",2013,2015,2014,0.725841316181801,0.0500449923660004,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTelv","CDR",2014,2016,2015,0.821840043500699,0.0955646919202095,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTelv","CDR",2015,2017,2016,0.959939484647887,0.168333581497835,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTelv","CDR",2016,2018,2017,0.971018804984135,0.158397410414414,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTelv","CDR",2017,2019,2018,0.81386360987283,0.217472836486776,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTelv","CDR",2018,2020,2019,0.577186646838428,0.0560470177942012,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oamb HTelv","CDR",2019,2021,2020,0.536213297263294,0.015345602280835,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg","CDR",2007,2009,2008,0.419861711357185,0.157943760240223,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg","CDR",2008,2010,2009,0.352355522542602,0.133850622474593,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg","CDR",2009,2011,2010,0.277003141417296,0.0875742002402388,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTamb","CDR",2012,2014,2013,0.527398716176444,0.0599420430365782,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTamb","CDR",2013,2015,2014,0.518308334888382,0.0525355758567109,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTamb","CDR",2014,2016,2015,0.501519014754835,0.0684103644272594,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTamb","CDR",2015,2017,2016,0.600550030075584,0.132804049872864,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTamb","CDR",2016,2018,2017,0.543614119198135,0.144433241067025,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTamb","CDR",2017,2019,2018,0.61815654632158,0.116205128687439,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTamb","CDR",2018,2021,2019.33333333333,0.612183817487376,0.110776911118033,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTelv","CDR",2012,2014,2013,0.348157576893962,0.153410517391563,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTelv","CDR",2013,2015,2014,0.431555489475542,0.0893521356252397,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTelv","CDR",2014,2016,2015,0.505473748619072,0.0889480687448417,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTelv","CDR",2015,2017,2016,0.541351808722083,0.113718478518309,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTelv","CDR",2016,2018,2017,0.628809249742856,0.0443171217746319,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTelv","CDR",2017,2019,2018,0.571448473548075,0.0902484601985334,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb M H2Oneg HTelv","CDR",2018,2021,2019.33333333333,0.314433685103857,0.191711850653589,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",1998,2000,1999,-0.401902893370447,0.490952755563799,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",1999,2001,2000,-0.692440406410654,0.398460450363955,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2000,2002,2001,-0.951534680428332,0.214791861848627,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2001,2003,2002,-0.795602093249995,0.0617688778928902,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2002,2004,2003,-0.528810703872407,0.31708531055677,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2003,2005,2004,-0.23969652678126,0.335696913455885,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2004,2006,2005,0.0930681069334222,0.00392919327945997,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2005,2007,2006,0.186775606986415,0.0974510408815477,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2006,2008,2007,0.224867928904128,0.0855346975554203,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2007,2009,2008,0.172884778283239,0.131048052817259,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2008,2010,2009,0.062753271890175,0.0794325954470624,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2009,2011,2010,0.0408880982160034,0.0605119163129817,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2010,2012,2011,0.167977727987657,0.0766989808011687,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2011,2013,2012,0.169602883061272,0.0754698835764826,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2012,2014,2013,0.241674637850071,0.0936230673731248,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2013,2015,2014,0.111959798806768,0.128056510436971,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2014,2016,2015,0.135406172158525,0.125058030337125,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2015,2017,2016,0.104803569819553,0.0990705497010962,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2016,2018,2017,0.203527342900294,0.0406499193776445,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2017,2019,2018,0.309219950078225,0.0684125611046918,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Namb S","CDR",2018,2021,2019.33333333333,0.286056100660966,0.079069929911739,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",1998,2000,1999,0.212415986513164,0.0182794337195479,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",1999,2001,2000,0.187071470904744,0.0401892144810361,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2000,2002,2001,0.140605799777167,0.0307458768820698,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2001,2003,2002,0.114381547049288,0.00457549649464025,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2002,2004,2003,0.233176301596413,0.117273396486398,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2003,2005,2004,0.284523715783617,0.0999534856651831,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2004,2006,2005,0.368131816749999,0.0592475869317144,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2005,2007,2006,0.31643238225826,0.0322862050313064,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2006,2008,2007,0.355708163123202,0.0216939109353592,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2007,2009,2008,0.251927390357467,0.0965340430306218,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2008,2010,2009,0.189248137846476,0.0972258566038376,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2009,2011,2010,0.130015220601476,0.040464566564763,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2010,2012,2011,0.235031301494542,0.074942180408879,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2011,2013,2012,0.261670250540332,0.0581349226215519,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2012,2014,2013,0.346748335324708,0.0748544916978727,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2013,2015,2014,0.267658829809962,0.0969107908298858,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2014,2016,2015,0.309270838581681,0.0921343249208283,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2015,2017,2016,0.25844557015329,0.0592848806566891,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2016,2018,2017,0.326800706078133,0.0116793586963436,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2017,2019,2018,0.296538103929724,0.0313070795744006,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2018,2020,2019,0.114065719325851,0.180675425495301,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M","CDR",2019,2021,2020,-0.0258055419722348,0.140726517743522,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb","CDR",2007,2009,2008,0.381533326156709,0.174372518774849,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb","CDR",2008,2010,2009,0.351652681097141,0.16750605413291,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb","CDR",2009,2011,2010,0.307255480648052,0.135520718873915,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTamb","CDR",2012,2014,2013,0.515896942724834,0.218626656908882,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTamb","CDR",2013,2015,2014,0.301776411020763,0.152744546851665,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTamb","CDR",2014,2016,2015,0.420299802527413,0.270056514178898,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTamb","CDR",2015,2017,2016,0.565207553949165,0.218534932875738,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTamb","CDR",2016,2018,2017,0.690853656977263,0.133787307345895,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTamb","CDR",2017,2019,2018,0.636611626980216,0.079928080570441,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTamb","CDR",2018,2020,2019,0.57100794844876,0.131402938552276,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTamb","CDR",2019,2021,2020,0.421957623567633,0.195735376175911,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTelv","CDR",2012,2014,2013,1.05662645540468,0.0700997139841271,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTelv","CDR",2013,2015,2014,0.781775892661683,0.222925796827037,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTelv","CDR",2014,2016,2015,0.681298796479839,0.212474946108341,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTelv","CDR",2015,2017,2016,0.740583004100362,0.268195833206937,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTelv","CDR",2016,2018,2017,0.880015120994026,0.18992890219904,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTelv","CDR",2017,2019,2018,0.813120154240149,0.239860344295051,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTelv","CDR",2018,2020,2019,0.500481833201188,0.134816288730894,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oamb HTelv","CDR",2019,2021,2020,0.303422998733702,0.0735938779531289,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg","CDR",2007,2009,2008,0.592445874133425,0.159225659804528,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg","CDR",2008,2010,2009,0.551183656969318,0.152416908684544,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg","CDR",2009,2011,2010,0.455819882663715,0.0874544183622125,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTamb","CDR",2012,2014,2013,0.428445011760459,0.184803071338017,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTamb","CDR",2013,2015,2014,0.374826561343683,0.175078439677079,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTamb","CDR",2014,2016,2015,0.728415795473929,0.215529702026989,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTamb","CDR",2015,2017,2016,0.793845052970382,0.216905162425432,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTamb","CDR",2016,2018,2017,0.857537648235477,0.158613948303679,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTamb","CDR",2017,2019,2018,0.705741407928368,0.0856969498049505,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTamb","CDR",2018,2021,2019.33333333333,0.49853409125477,0.128771274979444,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTelv","CDR",2012,2014,2013,0.719984020947101,0.104018147768555,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTelv","CDR",2013,2015,2014,0.718412395108798,0.104892761081699,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTelv","CDR",2014,2016,2015,0.856641451030694,0.242963762886268,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTelv","CDR",2015,2017,2016,1.09537721315055,0.247398051130453,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTelv","CDR",2016,2018,2017,1.16742296366133,0.175352355639533,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTelv","CDR",2017,2019,2018,1.09817773307578,0.153074890467699,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich M H2Oneg HTelv","CDR",2018,2021,2019.33333333333,0.954093120164497,0.0942620649398968,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",1998,2000,1999,-0.0760600979234004,0.443572908034192,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",1999,2001,2000,-0.328636093055864,0.39779871391295,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2000,2002,2001,-0.631048305789923,0.166893170683049,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2001,2003,2002,-0.447302874974647,0.0279732382783498,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2002,2004,2003,-0.255842270629376,0.202473410276866,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2003,2005,2004,-0.0172465697161939,0.197791391315753,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2004,2006,2005,0.241080222510295,0.0645501688408745,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2005,2007,2006,0.340586637867456,0.0676197486661771,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2006,2008,2007,0.369961373882338,0.041255444405191,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2007,2009,2008,0.318635294224521,0.0680990045699924,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2008,2010,2009,0.29820327143346,0.0498999913023844,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2009,2011,2010,0.382073742585696,0.09904913547458,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2010,2012,2011,0.436978084250308,0.0581724584219307,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2011,2013,2012,0.421101927668346,0.0670451301413498,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2012,2014,2013,0.35991232629819,0.0124232282932511,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2013,2015,2014,0.334290398182571,0.0207027745565623,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2014,2016,2015,0.351578329257111,0.0272762284297289,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2015,2017,2016,0.318062241434355,0.0355140114260784,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2016,2018,2017,0.188072254512972,0.144122195847912,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2017,2019,2018,0.173177346381661,0.134269967714947,3
"CDR_Biomass_1998-2021_gm2_processed.csv","Cenrich Nenrich S","CDR",2018,2021,2019.33333333333,0.129461665191395,0.125481409002733,3
"GCE1.csv","Disturbed (March-2010)","GCE",2010,2012,2011,-0.360413932363568,0.164884242313557,3
"GCE1.csv","Disturbed (March-2010)","GCE",2011,2013,2012,-0.151747662747576,0.0754977525903389,3
"GCE1.csv","Disturbed (March-2010)","GCE",2012,2014,2013,-0.0588791402215679,0.0272733625592839,3
"GCE1.csv","Disturbed (March-2010)","GCE",2013,2015,2014,-0.0581379502328815,0.0265631572727979,3
"GCE1.csv","Disturbed (March-2010)","GCE",2014,2016,2015,-0.076103869333291,0.0284829018147012,3
"GCE1.csv","Disturbed (March-2010)","GCE",2015,2017,2016,-0.0949899113879931,0.0098293311687832,3
"GCE1.csv","Disturbed (March-2010)","GCE",2016,2018,2017,-0.115121963935016,0.027993192321717,3
"GCE1.csv","Disturbed (March-2010)","GCE",2017,2019,2018,-0.124644339666172,0.0270155090197371,3
